respondent_id,age,gender,city,city_tier,occupation,monthly_income_band,skin_type,skin_tone,climate_zone,water_hardness,known_allergies,concern_acne_breakouts,concern_pigmentation_dark_spots,concern_open_pores,concern_dullness,concern_dark_circles,concern_uneven_skin_tone,concern_dryness_dehydration,concern_anti_ageing_wrinkles,concern_sensitivity_redness,concern_tan_removal,total_concerns,routine_steps,uses_cleanser,uses_moisturiser,uses_sunscreen,uses_serum,uses_acne_treatment,uses_brightening,uses_under_eye_cream,uses_ayurvedic,ingredient_awareness_score,psychographic_type,brand_openness,digital_content_hrs_week,online_shopping_freq,past_product_failure,failure_reason,current_satisfaction_score,preferred_format,preferred_brand_origin,importance_natural_ingredients,purchase_decision_driver,monthly_skincare_spend,premium_willingness,platform_appeal_score,will_signup
RESP_1307,35,Female,Patna,Tier 2,Self-employed / Freelancer,"Above ₹1,00,000",Dry,Medium Brown,Semi-Arid,Soft,Sulfates,0,1,0,0,0,0,1,0,1,0,3,2,1,1,1,0,0,1,0,0,3.8,Convenience Seeker,Very willing,2.0,Occasionally (once a month),1,Wrong skin type match,4.3,Gel,International Western,Somewhat Important,Online reviews,3717,No,6.2,1
RESP_1308,39,Female,Coimbatore,Tier 2,Salaried – Government,"Below ₹20,000",Normal,Medium Brown,Arid,Soft,None,0,1,0,0,0,0,0,0,0,1,2,5,1,0,0,0,0,0,0,1,5.1,Ayurveda Loyalist,Very reluctant,2.7,Regularly (2–3 times a month),0,N/A,6.1,Sheet Mask,Indian / Homegrown,Very Important,Online reviews,827,Maybe,3.8,0
RESP_1309,25,Female,Meerut,Tier 3,Student,"Below ₹20,000",Oily,Fair,Tropical Humid,Hard,Sulfates,1,1,0,0,1,1,1,0,0,0,5,6,1,1,1,1,1,0,1,1,3.8,Budget Optimizer,Very reluctant,3.0,Rarely (once in 3–6 months),1,Caused breakouts,7.1,Lotion,No preference,Very Important,Social media / influencer,1542,"Yes, if proven effective",3.7,0
RESP_1310,39,Female,Jabalpur,Tier 3,Salaried – Private,"₹40,001–₹70,000",Sensitive,Dark Brown,Semi-Arid,Moderately Hard,Sulfates,0,0,0,1,1,0,1,0,1,1,5,4,1,1,0,0,0,0,0,1,2.2,Convenience Seeker,Very willing,3.0,Regularly (2–3 times a month),1,Wrong skin type match,6.3,Lotion,No preference,Somewhat Important,Social media / influencer,2718,"Yes, if proven effective",6.1,0
RESP_1311,20,Male,Kolkata,Tier 1,Salaried – Government,,Normal,Dark Brown,Semi-Arid,Moderately Hard,Fragrance,0,0,0,0,1,1,0,0,0,1,3,2,0,1,0,0,0,0,1,1,4.6,Convenience Seeker,Somewhat reluctant,3.1,Rarely (once in 3–6 months),0,N/A,6.4,Serum / Oil,Indian / Homegrown,Somewhat Important,Price / discount,3044,"Yes, if proven effective",3.5,0
RESP_1312,43,Male,Jaipur,Tier 2,Salaried – Private,"₹40,001–₹70,000",Sensitive,Dark Brown,Tropical Humid,Soft,None,0,0,0,0,1,0,0,0,1,1,3,3,1,0,1,1,0,0,1,0,4.6,Budget Optimizer,Very reluctant,2.5,Occasionally (once a month),1,Too expensive,3.0,Sheet Mask,No preference,Somewhat Important,Brand reputation,1876,"Yes, definitely",4.9,0
RESP_1313,30,Male,Meerut,Tier 3,Salaried – Private,"₹40,001–₹70,000",Dry,Wheatish,Arid,Hard,Fragrance,0,0,0,1,1,0,1,1,0,0,4,2,1,1,0,1,0,0,0,0,1.0,Ayurveda Loyalist,Neutral,2.4,Occasionally (once a month),0,N/A,4.9,Serum / Oil,Ayurvedic / Herbal,Not Important,Brand reputation,2265,"Yes, if proven effective",1.4,0
RESP_1314,39,Female,Mysuru,Tier 3,Salaried – Government,"₹40,001–₹70,000",Oily,Medium Brown,Moderate,Very Hard,Alcohol,1,0,1,1,0,1,0,1,0,0,5,3,1,0,0,0,0,0,0,0,2.5,Ingredient Nerd,Very willing,3.0,Rarely (once in 3–6 months),1,No visible results,5.7,Lotion,Korean (K-beauty),Neutral,Social media / influencer,2288,Maybe,3.9,1
RESP_1315,28,Female,Kochi,Tier 2,Business Owner,"Below ₹20,000",Dry,Dark Brown,Semi-Arid,Don't Know,Fragrance,0,0,1,1,0,0,1,1,0,1,5,4,1,1,1,0,0,0,0,1,5.4,Trend Follower,Very willing,5.7,Rarely (once in 3–6 months),0,N/A,6.2,Gel,Korean (K-beauty),Neutral,Brand reputation,1497,"Yes, if proven effective",4.9,0
RESP_1316,33,Male,Bhopal,Tier 2,Student,"Below ₹20,000",Sensitive,Dark Brown,Arid,Hard,None,0,1,0,1,0,0,1,0,1,0,4,4,1,0,0,0,0,0,0,1,4.1,Minimalist,Somewhat reluctant,2.1,Occasionally (once a month),0,N/A,6.6,Cream,Korean (K-beauty),Not Important,Social media / influencer,1449,"Yes, definitely",3.6,0
RESP_1317,29,Female,Hyderabad,Tier 1,Salaried – Private,"Above ₹1,00,000",Dry,Dark Brown,Tropical Humid,Moderately Hard,Fragrance,1,0,1,1,1,1,1,0,0,0,6,5,0,1,1,1,1,0,1,0,8.7,Ayurveda Loyalist,Somewhat reluctant,5.3,Regularly (2–3 times a month),1,Ingredient sensitivity,2.1,Foam / Mousse,International Western,Very Important,Social media / influencer,6401,Maybe,9.1,0
RESP_1318,36,Female,Agra,Tier 3,Salaried – Private,"₹20,001–₹40,000",Combination,Wheatish,Arid,Hard,Multiple,0,0,1,0,0,0,0,0,0,1,2,3,1,0,1,0,0,0,0,0,3.1,Budget Optimizer,Neutral,2.8,Regularly (2–3 times a month),1,Ingredient sensitivity,5.0,Foam / Mousse,International Western,Very Important,Social media / influencer,1592,"Yes, if proven effective",6.0,1
RESP_1319,20,Male,Chennai,Tier 1,Salaried – Private,"₹40,001–₹70,000",Dry,Wheatish,Semi-Arid,Hard,None,0,0,0,1,0,0,1,1,1,1,5,4,0,0,1,0,0,0,0,0,6.5,Trend Follower,Very willing,7.8,Regularly (2–3 times a month),1,Ingredient sensitivity,2.6,Cream,Indian / Homegrown,Somewhat Important,Dermatologist recommendation,3180,"Yes, if proven effective",8.9,1
RESP_1320,20,Male,Jaipur,Tier 2,Student,"₹20,001–₹40,000",Dry,Wheatish,Tropical Humid,Hard,Parabens,0,0,0,1,1,1,1,1,1,0,6,6,1,0,1,1,0,0,1,0,6.3,Minimalist,Somewhat willing,2.7,Occasionally (once a month),1,Caused breakouts,2.0,Lotion,Korean (K-beauty),Somewhat Important,Dermatologist recommendation,1695,"Yes, definitely",6.2,0
RESP_1321,24,Female,Chennai,Tier 1,Student,"Below ₹20,000",Oily,Wheatish,Tropical Humid,Hard,None,1,1,0,1,0,0,0,1,0,1,5,4,1,0,0,0,1,0,0,0,6.1,Minimalist,Somewhat reluctant,1.9,Regularly (2–3 times a month),0,N/A,6.9,Serum / Oil,Indian / Homegrown,Somewhat Important,Online reviews,1301,"Yes, if proven effective",4.0,1
RESP_1322,22,Female,Ahmedabad,Tier 1,Salaried – Private,"Below ₹20,000",Dry,Medium Brown,Semi-Arid,Don't Know,None,1,0,0,1,0,0,1,1,0,0,4,5,1,1,0,0,1,0,0,1,4.7,Minimalist,Somewhat reluctant,2.4,Occasionally (once a month),1,Ingredient sensitivity,4.5,Cream,Ayurvedic / Herbal,Neutral,Friend / family word of mouth,1192,Maybe,5.8,0
RESP_1323,42,Male,Jaipur,Tier 2,Business Owner,"Above ₹1,00,000",Normal,Medium Brown,Tropical Humid,Very Hard,None,0,0,0,0,0,0,0,1,1,0,2,4,0,1,1,0,0,0,0,1,4.6,Trend Follower,Somewhat willing,4.0,Occasionally (once a month),0,N/A,6.3,Gel,Ayurvedic / Herbal,Not Important,Brand reputation,5589,"Yes, if proven effective",5.0,0
RESP_1324,23,Female,Jabalpur,Tier 3,Self-employed / Freelancer,"₹20,001–₹40,000",Oily,Medium Brown,Arid,Very Hard,None,1,1,1,0,1,1,0,1,0,0,6,4,1,0,1,0,0,1,0,0,2.7,Ayurveda Loyalist,Very reluctant,3.0,Never,1,Too expensive,1.0,Serum / Oil,Ayurvedic / Herbal,Somewhat Important,Brand reputation,1676,Maybe,6.8,0
RESP_1325,49,Male,Pune,Tier 1,Salaried – Government,"Above ₹1,00,000",Normal,Wheatish,Moderate,Very Hard,None,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,1,0,0,0,0,10.0,Budget Optimizer,Neutral,5.3,Occasionally (once a month),0,N/A,6.6,Lotion,Indian / Homegrown,Very Important,Social media / influencer,2796,Maybe,5.0,0
RESP_1326,25,Male,Patna,Tier 2,Self-employed / Freelancer,"₹70,001–₹1,00,000",Combination,Wheatish,Arid,Hard,Sulfates,0,1,0,1,1,0,0,0,0,0,3,3,1,0,0,1,0,0,0,0,3.9,Budget Optimizer,Somewhat reluctant,1.3,Occasionally (once a month),1,Ingredient sensitivity,3.0,Gel,International Western,Very Important,Dermatologist recommendation,2779,"Yes, if proven effective",7.3,1
RESP_1327,22,Male,Ahmedabad,Tier 1,Student,"Below ₹20,000",Combination,Fair,Moderate,Moderately Hard,None,1,1,1,0,0,0,0,1,0,0,4,3,1,1,0,1,0,1,0,0,4.5,Ingredient Nerd,Neutral,5.8,Regularly (2–3 times a month),0,N/A,7.6,Serum / Oil,Ayurvedic / Herbal,Somewhat Important,Social media / influencer,1278,"Yes, if proven effective",4.5,1
RESP_1328,38,Female,Chennai,Tier 1,Homemaker,"₹20,001–₹40,000",Combination,Medium Brown,Arid,Very Hard,None,1,1,0,1,0,0,0,0,0,1,4,3,1,1,1,1,1,1,0,0,5.2,Ingredient Nerd,Very willing,5.2,Occasionally (once a month),0,N/A,5.4,Serum / Oil,Korean (K-beauty),Somewhat Important,Friend / family word of mouth,1735,"Yes, if proven effective",4.2,1
RESP_1329,33,Female,Visakhapatnam,Tier 2,Salaried – Private,"₹20,001–₹40,000",Oily,Medium Brown,Arid,Hard,Alcohol,0,0,0,1,1,0,0,0,0,1,3,5,0,1,0,0,0,0,1,1,5.9,Budget Optimizer,Very reluctant,3.0,Regularly (2–3 times a month),0,N/A,6.6,Cream,Ayurvedic / Herbal,Very Important,Brand reputation,1331,Maybe,4.9,0
RESP_1330,29,Male,Jaipur,Tier 2,Salaried – Private,"₹20,001–₹40,000",Dry,Dark Brown,Arid,Hard,None,0,1,0,1,0,1,1,1,0,0,5,5,1,1,1,1,0,1,0,0,5.5,Budget Optimizer,Somewhat reluctant,5.7,Occasionally (once a month),1,Caused breakouts,5.4,Gel,Indian / Homegrown,Very Important,Friend / family word of mouth,1572,"Yes, if proven effective",6.7,0
RESP_1331,30,Male,Mumbai,Tier 1,Self-employed / Freelancer,"₹70,001–₹1,00,000",Combination,Wheatish,Tropical Humid,Moderately Hard,Parabens,1,1,0,0,0,1,1,0,0,0,4,3,1,1,1,0,1,0,0,0,5.5,Trend Follower,Somewhat willing,7.3,Rarely (once in 3–6 months),1,No visible results,1.3,Gel,International Western,Very Important,Online reviews,3483,"Yes, if proven effective",8.7,1
RESP_1332,35,Male,Delhi,Tier 1,Self-employed / Freelancer,"₹70,001–₹1,00,000",Oily,Dark Brown,Tropical Humid,Moderately Hard,Fragrance,1,0,0,1,1,0,0,0,0,1,4,2,1,1,1,0,1,0,0,0,4.5,Convenience Seeker,Very willing,3.2,Never,1,Wrong skin type match,3.8,Lotion,Indian / Homegrown,Not Important,Online reviews,3998,"Yes, if proven effective",6.3,1
RESP_1333,23,Female,Chennai,Tier 1,Self-employed / Freelancer,"₹40,001–₹70,000",Dry,Wheatish,Semi-Arid,Hard,None,0,0,1,1,0,0,1,1,1,0,5,3,1,1,1,0,0,0,0,0,4.8,Minimalist,Somewhat reluctant,0.2,Occasionally (once a month),0,N/A,3.8,Cream,Indian / Homegrown,Somewhat Important,Social media / influencer,2545,Maybe,5.1,0
RESP_1334,50,Female,Kolkata,Tier 1,Student,"Below ₹20,000",Oily,Wheatish,Arid,Hard,None,1,1,1,0,1,1,0,0,0,1,6,7,1,0,1,0,1,1,0,0,10.0,Convenience Seeker,Neutral,2.9,Occasionally (once a month),1,Caused breakouts,2.2,Serum / Oil,International Western,Somewhat Important,Friend / family word of mouth,1411,"Yes, if proven effective",8.1,1
RESP_1335,49,Male,Guwahati,Tier 3,Business Owner,"₹20,001–₹40,000",Combination,Wheatish,Tropical Humid,Moderately Hard,None,0,1,1,0,1,0,1,0,0,0,4,2,1,1,1,1,0,0,1,1,0.0,Ingredient Nerd,Very willing,3.1,Occasionally (once a month),1,Wrong skin type match,4.0,Lotion,Korean (K-beauty),Not Important,Online reviews,1130,"Yes, if proven effective",4.6,0
RESP_1336,33,Male,Jabalpur,Tier 3,Business Owner,"₹20,001–₹40,000",Dry,Wheatish,Semi-Arid,Moderately Hard,,0,1,0,1,0,1,1,0,1,1,6,3,1,0,1,1,0,1,0,0,2.2,Convenience Seeker,Neutral,4.3,Rarely (once in 3–6 months),0,N/A,9.0,Serum / Oil,International Western,Not Important,Dermatologist recommendation,1426,Maybe,1.8,1
RESP_1337,23,Male,Delhi,Tier 1,Salaried – Private,"₹40,001–₹70,000",Dry,Dark Brown,Arid,Soft,None,0,1,0,0,1,1,1,0,0,0,4,3,1,1,1,0,0,1,1,0,4.2,Trend Follower,Somewhat willing,5.1,Regularly (2–3 times a month),1,No visible results,5.4,Cream,Ayurvedic / Herbal,Very Important,Online reviews,2454,"Yes, if proven effective",5.6,1
RESP_1338,34,Male,Surat,Tier 2,Student,"Below ₹20,000",Oily,Medium Brown,Moderate,Soft,Sulfates,1,0,1,0,0,0,0,0,0,0,2,6,1,1,1,0,0,0,0,0,6.4,Ingredient Nerd,Somewhat willing,7.2,Rarely (once in 3–6 months),1,No visible results,7.3,Lotion,Korean (K-beauty),Neutral,Ingredient list,1864,"Yes, definitely",6.0,0
RESP_1339,20,Female,Guwahati,Tier 3,Student,"Below ₹20,000",Sensitive,Fair,Tropical Humid,Very Hard,None,0,0,0,1,0,0,1,1,1,1,5,4,0,1,1,0,0,0,0,0,3.3,Convenience Seeker,Very willing,2.9,Rarely (once in 3–6 months),1,Caused breakouts,4.0,Foam / Mousse,No preference,Somewhat Important,Ingredient list,1236,"Yes, if proven effective",5.7,0
RESP_1340,19,Male,Ahmedabad,Tier 1,Business Owner,"₹20,001–₹40,000",Oily,Wheatish,Tropical Humid,Moderately Hard,None,1,0,0,1,0,1,0,0,0,0,3,4,0,1,1,1,1,0,0,0,5.0,Minimalist,Neutral,0.0,Occasionally (once a month),1,Wrong skin type match,2.4,Lotion,Indian / Homegrown,Very Important,Ingredient list,2060,"Yes, if proven effective",6.3,1
RESP_1341,24,Male,Agra,Tier 3,Salaried – Private,"₹20,001–₹40,000",Combination,Wheatish,Semi-Arid,Hard,Fragrance,1,1,0,1,0,0,0,0,1,0,4,1,1,1,1,1,1,1,0,0,2.4,Ingredient Nerd,Very willing,5.5,Very Frequently (weekly),0,N/A,6.5,Serum / Oil,Ayurvedic / Herbal,Somewhat Important,Social media / influencer,1448,"Yes, definitely",6.4,1
RESP_1342,28,Female,Dehradun,Tier 3,Salaried – Private,"₹40,001–₹70,000",Combination,Fair,Arid,Moderately Hard,None,0,1,1,0,0,0,0,1,0,0,3,4,1,1,0,0,0,0,0,0,2.4,Convenience Seeker,Somewhat willing,2.1,Regularly (2–3 times a month),1,Too expensive,4.9,Sheet Mask,International Western,Neutral,Ingredient list,1795,No,5.9,0
RESP_1343,42,Male,Delhi,Tier 1,Salaried – Private,"Below ₹20,000",Combination,Medium Brown,Tropical Humid,Hard,None,1,1,0,1,0,0,0,0,1,1,5,3,1,0,1,0,1,1,0,1,5.3,Convenience Seeker,Somewhat willing,2.4,Occasionally (once a month),1,No visible results,4.1,Foam / Mousse,International Western,Neutral,Dermatologist recommendation,1160,Maybe,6.7,0
RESP_1344,35,Female,Ahmedabad,Tier 1,Salaried – Private,"₹70,001–₹1,00,000",Oily,Medium Brown,Tropical Humid,Don't Know,None,1,1,1,0,1,0,0,1,0,1,6,4,1,0,0,1,1,0,0,1,5.0,Minimalist,Very willing,0.6,Occasionally (once a month),1,No visible results,5.6,Cream,Korean (K-beauty),Not Important,Social media / influencer,4186,No,4.9,0
RESP_1345,36,Female,Jodhpur,Tier 3,Salaried – Government,"₹20,001–₹40,000",Combination,Wheatish,Arid,Soft,None,1,1,0,0,1,1,0,0,1,0,5,4,1,1,1,1,1,1,1,0,4.1,Trend Follower,Very willing,6.0,Occasionally (once a month),1,Wrong skin type match,6.4,Serum / Oil,No preference,Somewhat Important,Social media / influencer,1622,"Yes, if proven effective",4.0,1
RESP_1346,27,Male,Visakhapatnam,Tier 2,Salaried – Private,"Below ₹20,000",Dry,Wheatish,Arid,Hard,None,0,0,0,1,0,1,0,0,1,1,4,4,1,1,0,0,0,0,0,0,6.2,Ayurveda Loyalist,Very reluctant,4.1,Rarely (once in 3–6 months),0,N/A,8.7,Powder,International Western,Very Important,Social media / influencer,1192,No,2.0,0
RESP_1347,26,Female,Delhi,Tier 1,Business Owner,"₹20,001–₹40,000",Dry,Wheatish,Arid,Moderately Hard,Parabens,0,1,0,1,0,0,1,1,0,1,5,5,1,1,0,0,0,1,0,0,2.7,Convenience Seeker,Neutral,3.7,Regularly (2–3 times a month),1,Ingredient sensitivity,4.7,Serum / Oil,Korean (K-beauty),Neutral,Ingredient list,2005,"Yes, if proven effective",7.0,1
RESP_1348,26,Female,Chennai,Tier 1,Salaried – Government,"Above ₹1,00,000",Combination,Wheatish,Moderate,Soft,Fragrance,0,1,0,0,1,0,0,0,0,0,2,3,0,0,1,1,0,0,1,0,3.7,Minimalist,Somewhat willing,2.5,Rarely (once in 3–6 months),1,No visible results,3.8,Gel,International Western,Not Important,Online reviews,9925,"Yes, if proven effective",5.2,1
RESP_1349,50,Female,Bhopal,Tier 2,Self-employed / Freelancer,"₹40,001–₹70,000",Combination,Medium Brown,Semi-Arid,Soft,None,1,1,0,1,1,0,0,0,1,0,5,3,1,1,1,0,1,1,1,1,2.7,Convenience Seeker,Somewhat willing,4.2,Regularly (2–3 times a month),1,Too expensive,6.2,Lotion,International Western,Neutral,Online reviews,2227,No,7.2,1
RESP_1350,19,Female,Jaipur,Tier 2,Salaried – Private,"Above ₹1,00,000",Combination,Dark Brown,Arid,Moderately Hard,None,1,1,0,0,0,0,1,0,0,1,4,5,1,1,1,0,1,0,0,1,5.3,Ayurveda Loyalist,Very reluctant,2.1,Occasionally (once a month),0,N/A,6.9,Serum / Oil,Ayurvedic / Herbal,Very Important,Ingredient list,9058,"Yes, definitely",2.7,0
RESP_1351,42,Female,Guwahati,Tier 3,Student,"Below ₹20,000",Normal,Wheatish,Moderate,Hard,Fragrance,0,0,0,0,0,1,0,0,0,1,2,4,0,1,1,0,0,0,0,0,4.7,Ayurveda Loyalist,Neutral,5.4,Regularly (2–3 times a month),0,N/A,5.5,Gel,Indian / Homegrown,Somewhat Important,Brand reputation,1309,Maybe,4.6,0
RESP_1352,31,Female,Ranchi,Tier 3,Salaried – Private,"₹20,001–₹40,000",Oily,Wheatish,Moderate,Hard,Parabens,1,0,1,1,1,1,0,1,0,0,6,2,0,0,0,1,1,0,0,0,4.0,Minimalist,Neutral,1.9,Occasionally (once a month),1,No visible results,4.0,Lotion,Korean (K-beauty),Very Important,Friend / family word of mouth,1658,No,5.3,1
RESP_1353,27,Male,Ahmedabad,Tier 1,Salaried – Private,"₹40,001–₹70,000",Normal,Wheatish,Moderate,Hard,None,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,4.0,Budget Optimizer,Somewhat reluctant,4.3,Very Frequently (weekly),1,Wrong skin type match,6.9,Sheet Mask,International Western,Somewhat Important,Dermatologist recommendation,2463,No,5.9,1
RESP_1354,35,Female,Coimbatore,Tier 2,Student,"Below ₹20,000",Oily,Fair,Tropical Humid,Don't Know,None,1,1,0,1,1,0,0,0,0,1,5,4,1,1,1,1,1,0,0,0,4.4,Ayurveda Loyalist,Very reluctant,2.3,Very Frequently (weekly),0,N/A,4.9,Cream,Indian / Homegrown,Somewhat Important,Brand reputation,950,"Yes, definitely",5.3,0
RESP_1355,28,Female,Lucknow,Tier 2,Business Owner,"₹20,001–₹40,000",Combination,Wheatish,Moderate,Moderately Hard,Sulfates,1,0,0,0,0,1,0,0,1,1,4,2,1,1,0,1,0,0,0,1,2.2,Budget Optimizer,Somewhat reluctant,2.6,Very Frequently (weekly),1,Wrong skin type match,2.3,Serum / Oil,Indian / Homegrown,Somewhat Important,Online reviews,1191,No,8.3,0
RESP_1356,42,Female,Indore,Tier 2,Salaried – Private,"₹20,001–₹40,000",Combination,Dark Brown,Arid,Very Hard,None,0,0,0,1,0,1,1,0,0,0,3,6,1,1,0,1,0,0,0,0,8.2,Minimalist,Very willing,2.9,Rarely (once in 3–6 months),0,N/A,4.6,Lotion,Indian / Homegrown,Neutral,Online reviews,1990,Maybe,3.5,0
RESP_1357,44,Male,Mumbai,Tier 1,Student,"Below ₹20,000",Dry,Dark Brown,Tropical Humid,Hard,None,0,0,0,0,0,1,1,1,1,1,5,4,1,1,1,1,0,0,0,1,3.8,Trend Follower,Very willing,6.3,Rarely (once in 3–6 months),1,No visible results,3.1,Serum / Oil,No preference,Somewhat Important,Online reviews,1212,No,6.8,1
RESP_1358,27,Female,Ranchi,Tier 3,Student,"Below ₹20,000",Oily,Fair,Arid,Don't Know,None,1,1,1,0,1,0,0,0,0,1,5,5,1,1,1,0,0,1,0,0,5.0,Budget Optimizer,Neutral,2.4,Very Frequently (weekly),1,Misleading claims,1.4,Cream,Indian / Homegrown,Very Important,Brand reputation,1545,Maybe,8.6,1
RESP_1359,24,Male,Ranchi,Tier 3,Salaried – Private,"Below ₹20,000",Dry,Wheatish,Semi-Arid,Moderately Hard,Alcohol,0,1,1,1,1,0,0,1,0,0,5,5,0,0,1,1,0,1,1,0,5.9,Minimalist,Neutral,4.0,Occasionally (once a month),0,N/A,10.0,Serum / Oil,Indian / Homegrown,Very Important,Online reviews,1201,Maybe,3.5,1
RESP_1360,31,Male,Bhopal,Tier 2,Business Owner,"₹20,001–₹40,000",Oily,Wheatish,Arid,Hard,None,1,1,1,0,1,0,1,0,0,1,6,4,1,0,1,1,1,0,0,1,4.2,Convenience Seeker,Somewhat willing,2.1,Very Frequently (weekly),1,No visible results,7.4,Lotion,Indian / Homegrown,Very Important,Friend / family word of mouth,1663,Maybe,6.3,1
RESP_1361,44,Male,Kochi,Tier 2,Salaried – Private,"₹40,001–₹70,000",Dry,Fair,Moderate,Moderately Hard,None,1,1,0,1,0,0,1,0,0,0,4,3,1,0,1,0,1,1,0,0,4.1,Budget Optimizer,Neutral,1.3,Occasionally (once a month),0,N/A,6.5,Lotion,No preference,Somewhat Important,Friend / family word of mouth,1637,"Yes, if proven effective",2.4,0
RESP_1362,23,Female,Mumbai,Tier 1,Salaried – Private,"₹70,001–₹1,00,000",Oily,Medium Brown,Semi-Arid,nan,Fragrance,1,0,1,0,0,0,0,1,1,0,4,3,1,1,0,0,0,0,0,0,3.1,Ingredient Nerd,Very willing,8.8,Regularly (2–3 times a month),0,N/A,7.1,Lotion,Ayurvedic / Herbal,Neutral,Brand reputation,4115,No,4.9,1
RESP_1363,32,Male,Surat,Tier 2,Salaried – Government,"₹70,001–₹1,00,000",Combination,Medium Brown,Semi-Arid,Soft,None,1,1,0,1,0,1,1,1,1,1,8,5,1,1,1,1,1,0,0,1,6.1,Budget Optimizer,Neutral,3.3,Regularly (2–3 times a month),0,N/A,7.0,Cream,Korean (K-beauty),Very Important,Ingredient list,3723,"Yes, definitely",4.7,1
RESP_1364,32,Female,Coimbatore,Tier 2,Salaried – Private,"₹20,001–₹40,000",Oily,Wheatish,Tropical Humid,Hard,Parabens,1,1,0,0,0,1,0,0,0,0,3,4,1,1,0,1,1,1,0,1,4.7,Ingredient Nerd,Very willing,9.2,Occasionally (once a month),0,N/A,6.2,Gel,No preference,Neutral,Friend / family word of mouth,2048,"Yes, definitely",3.2,1
RESP_1365,36,Male,Bhopal,Tier 2,Student,"Below ₹20,000",Oily,Dark Brown,Semi-Arid,nan,Multiple,1,1,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,1,3.5,Ayurveda Loyalist,Very reluctant,4.8,Very Frequently (weekly),0,N/A,6.2,Serum / Oil,International Western,Somewhat Important,Online reviews,484,Maybe,5.0,1
RESP_1366,21,Male,Mysuru,Tier 3,Student,"Below ₹20,000",Oily,Medium Brown,Semi-Arid,Hard,Fragrance,1,0,0,1,1,1,0,0,0,0,4,4,0,0,0,1,0,0,1,1,3.1,Convenience Seeker,Somewhat willing,1.9,Never,1,Caused breakouts,4.3,Gel,Ayurvedic / Herbal,Neutral,Friend / family word of mouth,908,Maybe,6.0,0
RESP_1367,35,Female,Chandigarh,Tier 2,Salaried – Private,"₹70,001–₹1,00,000",Dry,Wheatish,Semi-Arid,Soft,,1,1,0,0,0,1,1,1,0,1,6,3,1,0,1,1,0,0,0,0,2.4,Convenience Seeker,Somewhat reluctant,1.7,Regularly (2–3 times a month),1,Ingredient sensitivity,4.1,Gel,Indian / Homegrown,Somewhat Important,Friend / family word of mouth,2490,No,6.2,0
RESP_1368,44,Female,Kochi,Tier 2,Student,"Below ₹20,000",Normal,Wheatish,Arid,Hard,Fragrance,0,1,0,0,1,0,0,0,0,0,2,2,1,1,0,0,0,1,1,0,4.1,Trend Follower,Very willing,4.9,Regularly (2–3 times a month),0,N/A,6.9,Foam / Mousse,No preference,Neutral,Brand reputation,989,Maybe,4.6,1
RESP_1369,22,Female,Meerut,Tier 3,Student,"Below ₹20,000",Normal,Fair,Semi-Arid,Soft,None,0,0,1,0,1,0,0,0,0,0,2,3,1,0,1,1,0,0,0,0,4.1,Ingredient Nerd,Very willing,2.8,Occasionally (once a month),0,N/A,7.0,Gel,No preference,Neutral,Dermatologist recommendation,959,"Yes, definitely",3.6,0
RESP_1370,23,Male,Bangalore,Tier 1,Self-employed / Freelancer,"₹40,001–₹70,000",Oily,Medium Brown,Moderate,Hard,Sulfates,0,1,1,0,1,1,0,0,0,1,5,2,1,0,1,1,0,1,1,1,4.5,Ayurveda Loyalist,Very reluctant,4.5,Occasionally (once a month),1,Too expensive,6.0,Gel,Ayurvedic / Herbal,Somewhat Important,Friend / family word of mouth,2780,No,4.4,0
RESP_1371,49,Female,Kochi,Tier 2,Student,"Below ₹20,000",Combination,Medium Brown,Semi-Arid,Moderately Hard,None,1,1,1,1,1,1,0,0,0,0,6,5,1,0,0,0,0,1,1,0,6.0,Ingredient Nerd,Somewhat willing,1.9,Occasionally (once a month),1,No visible results,2.2,Gel,Indian / Homegrown,Very Important,Online reviews,1634,"Yes, definitely",6.4,0
RESP_1372,22,Female,Kolkata,Tier 1,Self-employed / Freelancer,"₹40,001–₹70,000",Combination,Dark Brown,Arid,Don't Know,Multiple,1,1,1,0,0,0,0,1,0,1,5,2,1,1,1,1,1,0,0,1,0.9,Budget Optimizer,Somewhat reluctant,0.6,Never,0,N/A,8.1,Sheet Mask,Indian / Homegrown,Not Important,Online reviews,2366,"Yes, if proven effective",0.9,0
RESP_1373,41,Female,Bhopal,Tier 2,Self-employed / Freelancer,"₹20,001–₹40,000",Dry,Dark Brown,Arid,Moderately Hard,Sulfates,0,0,0,1,1,0,1,1,0,1,5,3,1,1,0,1,0,0,0,1,5.1,Budget Optimizer,Somewhat reluctant,3.9,Occasionally (once a month),0,N/A,5.6,Gel,No preference,Very Important,Ingredient list,1494,Maybe,4.3,0
RESP_1374,29,Male,Madurai,Tier 3,Salaried – Private,"₹40,001–₹70,000",Combination,Dark Brown,Tropical Humid,Very Hard,Fragrance,1,0,1,1,1,1,0,0,0,1,6,4,0,1,0,1,1,0,0,0,4.2,Convenience Seeker,Neutral,4.4,Rarely (once in 3–6 months),0,N/A,5.9,Gel,Korean (K-beauty),Neutral,Dermatologist recommendation,1606,Maybe,3.9,0
